model,member,epoch,tr_loss_total,tr_loss_H,tr_loss_RoCoF,tr_loss_D,tr_loss_swing,tr_loss_smooth,vl_loss_total,vl_loss_H,vl_loss_RoCoF,vl_loss_D,vl_loss_swing,vl_loss_smooth
pinn,4,7,0.39549689721770404,0.007400124788102581,0.002952470435624624,0.7725991097892203,5.715062038356469e-07,0.032063869532288576,0.37251437236281004,0.00305797194938778,0.00023833590367918506,0.7384118788382587,4.455874132414759e-08,0.01312670822474448
pinn,4,8,0.3940468034366282,0.006422114558517933,0.0024282039006853977,0.7722418657163295,4.6522720981833915e-07,0.028932645303628792,0.37204768026576324,0.002697714251767406,0.0002144497715669465,0.7382385239881628,4.285964921530863e-08,0.012344452935983153
pinn,4,9,0.39289042026531407,0.005690099557907116,0.002030817568926822,0.7718440134350847,3.8883155461806427e-07,0.0262597039023914,0.3723281253786648,0.0030840739765314058,0.00018840265607543508,0.7380501557798946,4.087596363349883e-08,0.012473980012788054
pinn,4,10,0.39210512943384124,0.0051013015539998685,0.0017364403423171762,0.7717848972576421,3.3600239893386484e-07,0.024285839688850612,0.3720696130219628,0.0027663749026353747,0.00017420350281206672,0.7381924355731291,3.1296435769731676e-08,0.01198863864684587
pinn,4,11,0.3913749554535238,0.004631399438239452,0.001509530262499139,0.7715217311207841,2.8913750102025536e-07,0.022763800943588337,0.37208818688112144,0.0029586918706841327,0.00015933647698736475,0.7378591824980343,3.1228239236343944e-08,0.01202003433889545
pinn,4,12,0.3905221747189033,0.0042179282442325865,0.0013244748896374026,0.7708557277190976,2.538389317927928e-07,0.021389233766169084,0.3723522582474877,0.0031319988398429226,0.00014915694640983609,0.7380546927452087,3.175042534768877e-08,0.011830397963743
pinn,4,13,0.3903023680535758,0.003897428350727551,0.0011740575513302734,0.771230647476708,2.2442310791309243e-07,0.020236306732929334,0.3719063664183897,0.0028579011182848584,0.00013214499331832698,0.7377337497823379,2.9880545828491984e-08,0.011549081454765709
pinn,4,14,0.3898925065267377,0.00360134836547531,0.0010558508184636238,0.7711428004067119,2.0258917691385582e-07,0.019162901677191257,0.37235988413586335,0.003007956479183015,0.00014544267062720952,0.7383242810473722,3.1973957599221006e-08,0.011703297571169542
pinn,4,15,0.38959993640097174,0.00336266684959211,0.0009628433447399336,0.7711424471401587,1.833177241875513e-07,0.018444314246951806,0.37234435712589936,0.00289465715382796,0.00011492545394610395,0.7385560800047482,2.4719824200674873e-08,0.011417533106663647
pinn,4,16,0.3890912652742572,0.003149815687409988,0.0008737344313242541,0.7706520731856183,1.670020743049241e-07,0.017837746386847843,0.3720525783651015,0.0029367951655705623,0.00011758825348806567,0.7378837746732375,2.1590477484277042e-08,0.011507034568828256
pinn,4,17,0.3889025340719921,0.002976546484250121,0.0007966384987301398,0.7707118820853349,1.5364000898621382e-07,0.017157278364387955,0.3725309810217689,0.003388908315066467,9.862036762676914e-05,0.737952470779419,2.1385985218019493e-08,0.011649540317354394
pinn,4,18,0.38860567168491644,0.002796182099434479,0.0007270040067208068,0.7705614181553445,1.3992905921230241e-07,0.016513268315664877,0.372447892146952,0.003310031380833072,9.610977020415971e-05,0.7379489120315103,2.032842725524835e-08,0.011532259769463801
pinn,4,19,0.38840019121402647,0.002632999406536905,0.0006740502232299527,0.7705398470890231,1.310411965821514e-07,0.01601156260727382,0.3728071381064022,0.0035373436540420003,9.372984705431223e-05,0.7382148083518533,2.3033225000504257e-08,0.011549877002835274
pinn,4,20,0.3882450712163274,0.002501064201635195,0.0006259866392455722,0.7705521583557129,1.2099387516827403e-07,0.015481640902779452,0.37251615348984213,0.0034099528600242644,9.232241384726127e-05,0.7378900927655837,2.0499879388784635e-08,0.01149699669194353
pinn,4,21,0.3880019246078119,0.0023957087470945423,0.0005837247569238903,0.7703261310007514,1.1278490016174722e-07,0.015117384447920613,0.3730597303194158,0.0036846403587226044,8.707474968533086e-05,0.7384336836197797,1.8996401471457267e-08,0.01146826775991084
pinn,4,22,0.3876952801535769,0.0022644512227554692,0.00054508608073087,0.7700222047363839,1.050496040507857e-07,0.014707840854165757,0.37312540762564717,0.003768445595222361,8.115633253884666e-05,0.7384028119199416,1.7995063739771038e-08,0.011494774898678502
pinn,4,23,0.38767168180244727,0.0021819766162235925,0.0005136855069417279,0.7701744219151939,9.908350320166037e-08,0.014555577802040228,0.37312745697358074,0.0036606436992502388,8.019007766372798e-05,0.7386240363121033,1.919017426012167e-08,0.011466872857828788
pinn,4,24,0.387659712535579,0.0021399169004658555,0.0004974892423289442,0.7702567293876554,9.684482254617318e-08,0.014259529538543486,0.37311350422746997,0.004073414944714922,8.527586632065803e-05,0.7377651158501121,2.086628621523299e-08,0.011486351222950308
pinn,4,25,0.3875389713339689,0.002086973997548495,0.00048067742389365574,0.7701398592169691,9.35065267491964e-08,0.014163715560443518,0.37322783996077147,0.003637447412235334,7.371874380623922e-05,0.7388791406855864,1.7828642510032884e-08,0.011393931064316454
pinn,4,26,0.3874428842852755,0.002040638449238386,0.0004623990886413106,0.7700623470108684,9.008178407004668e-08,0.01397838960288138,0.3732456459718592,0.0036425946472103104,7.34442195714698e-05,0.738907235510209,1.7690583429525225e-08,0.011268832905711058
pinn,4,27,0.387347581909924,0.0019956280082668656,0.0004509325194592792,0.769974715825988,8.843174197251046e-08,0.013903868078004296,0.3733843214371625,0.004068369251292418,7.450393326614765e-05,0.7383274471058565,1.6794937937113312e-08,0.01149555528536439
pinn,4,28,0.3871172383064177,0.00195040822273302,0.00043371634056689446,0.7696272483686122,8.50227635504691e-08,0.013625621307277826,0.37382449472651763,0.0042505600654027045,7.13615789958139e-05,0.7388453623827766,1.8913786145112547e-08,0.011554128819090478
mlp,0,1,0.7432864152076768,0.19570798163370387,0.1551406330360872,0.9400162340664282,0.0,0.0,0.38869931242045236,0.011236844173468211,0.004093413652085206,0.7508315233623281,0.0,0.0
mlp,0,2,0.4409375539640101,0.037084528199601466,0.02498650517905267,0.7827195437943063,0.0,0.0,0.3792025955284343,0.008025759625632097,0.0010089320438804433,0.7413447323967429,0.0,0.0
mlp,0,3,0.4130430933905811,0.01920923139763678,0.01149583193359942,0.7761718907007357,0.0,0.0,0.37636427318348603,0.006128447541200063,0.0006186056690400138,0.7398530350011938,0.0,0.0
mlp,0,4,0.4042238251465123,0.013485289996535314,0.007101161144219521,0.7743759075315987,0.0,0.0,0.37423644171041603,0.004431635298875763,0.0004770030568846885,0.7391326146967271,0.0,0.0
mlp,0,5,0.3994948064408651,0.010384320508597828,0.004917024436020633,0.7733039470707498,0.0,0.0,0.3734625805826748,0.003916352918809827,0.00037318197085850816,0.738719270509832,0.0,0.0
mlp,0,6,0.39681565325434615,0.008554664877720358,0.003660455042291887,0.7728615228722735,0.0,0.0,0.3728779045974507,0.003487501307116712,0.00032429492720813653,0.7384565086925731,0.0,0.0
mlp,0,7,0.3949491930444066,0.007265205534811064,0.002868694173762711,0.7724992807318525,0.0,0.0,0.372053160386927,0.0028059750432422492,0.0002544601696118822,0.7382399159319261,0.0,0.0
mlp,0,8,0.39334876980723404,0.00626189333227713,0.002318863904603371,0.7718548883752125,0.0,0.0,0.37215593807837544,0.002963957260362804,0.00024796552658218015,0.7381360004929935,0.0,0.0
mlp,0,9,0.3923477919363394,0.005531191462423743,0.001930130559031102,0.77170307171054,0.0,0.0,0.37152906025157256,0.0023833220920470707,0.00017431163338615615,0.7381171654252445,0.0,0.0
mlp,0,10,0.39148204864525216,0.004950305708207008,0.0016508371478355511,0.771412647351986,0.0,0.0,0.3715917485601762,0.002532305778004229,0.00015055959374876693,0.7379683256149292,0.0,0.0
mlp,0,11,0.3909438830323336,0.00447365711727066,0.0014098590600486027,0.7715305940407079,0.0,0.0,0.371557132286184,0.0024404682095765192,0.00018959443824475303,0.7380437395151924,0.0,0.0
mlp,0,12,0.39050563879129363,0.004080911530408918,0.001238670237021657,0.7716107840945081,0.0,0.0,0.3721832457710715,0.0031935965286239106,0.00015130393405664056,0.7378279952441945,0.0,0.0
mlp,0,13,0.389972762363713,0.0037392618520775945,0.0010834557249880872,0.7713835428400737,0.0,0.0,0.3719993146026836,0.003030848901664071,0.0001268016400418299,0.7378101278753841,0.0,0.0
mlp,0,14,0.38946877928768714,0.0034632425976735427,0.000966065077724435,0.771045008810555,0.0,0.0,0.3721721961217768,0.0030815598541213307,0.00012704019001616603,0.7380542334388284,0.0,0.0
mlp,0,15,0.38919253065818693,0.0032383719481891247,0.0008628246319060009,0.7710454950972301,0.0,0.0,0.3722039653974421,0.003221528056789847,0.00011103015469202278,0.7378538461292491,0.0,0.0
mlp,0,16,0.3888033777475357,0.0030123546049453135,0.0007796531100189541,0.7708023939190841,0.0,0.0,0.37235645862186656,0.003330834744059864,0.00010004414520260659,0.7379512050572563,0.0,0.0
mlp,0,17,0.38870191065276544,0.002843823022686127,0.0007096010454782717,0.7710065739910777,0.0,0.0,0.3724307452931124,0.003406922415118007,0.00010074653597685563,0.7379468994982102,0.0,0.0
mlp,0,18,0.38847540682408865,0.0026427554534521045,0.0006480234307407333,0.7710172817474459,0.0,0.0,0.37231490892522473,0.0033696663689196985,0.00010550985911429641,0.7377849712091333,0.0,0.0
mlp,0,19,0.3882341025079169,0.0025181092446806227,0.0006057521784053434,0.7708262365038802,0.0,0.0,0.37253256054485545,0.0036226471146459088,9.459273732157752e-05,0.7377252368366017,0.0,0.0
mlp,0,20,0.387945005443038,0.0024553342699641136,0.0005792843024587123,0.7704000596593066,0.0,0.0,0.37209097953403697,0.003106089562232442,9.941515642875696e-05,0.737870363628163,0.0,0.0
mlp,0,21,0.3879882878646618,0.0023873999442269164,0.000556646117219338,0.7706451299713879,0.0,0.0,0.3726545011295992,0.0037412677672417727,9.471813566907418e-05,0.7377317442613489,0.0,0.0
mlp,0,22,0.3877811413712618,0.002306142086503891,0.000529012994176322,0.7704209896122537,0.0,0.0,0.37257178390727325,0.00366185322020422,8.763722101267537e-05,0.7377322316169739,0.0,0.0
mlp,0,23,0.38771946401130863,0.0022567228510657826,0.0005087533610072214,0.7704167315145818,0.0,0.0,0.3725029370364021,0.003556273124345085,8.660632546011852e-05,0.7378067198921653,0.0,0.0
mlp,0,24,0.38775918687262184,0.0021921185969670373,0.00048901351941068,0.7706451241563006,0.0,0.0,0.3724606913678786,0.0034681198063909132,7.84044510938282e-05,0.7379067364860984,0.0,0.0
mlp,1,1,0.7157092025367225,0.18708856122159376,0.11182538715259331,0.9454159038822826,0.0,0.0,0.395638809484594,0.010762730750310071,0.002591905725078986,0.7671602508601021,0.0,0.0
mlp,1,2,0.4438236904580419,0.03965162276858237,0.019161073366043772,0.7891830612973469,0.0,0.0,0.3798484328915091,0.007048265405875795,0.0008133414427421111,0.7447869917925667,0.0,0.0
mlp,1,3,0.41413507774108793,0.020574393761684982,0.008703508045206346,0.7784178620431481,0.0,0.0,0.3758244216442108,0.005038253983537502,0.0005006971375277156,0.7410716414451599,0.0,0.0
mlp,1,4,0.4045102043849666,0.014048862736672163,0.0054106635791135995,0.7755120193086019,0.0,0.0,0.3741164189927718,0.004124943084795685,0.00037566046162015377,0.7396072885569405,0.0,0.0
mlp,1,5,0.39945188855252617,0.010710747867095761,0.0038074761708607762,0.7736748049898845,0.0,0.0,0.37358660908306346,0.003969589015468955,0.00031055415456648916,0.7389234900474548,0.0,0.0
mlp,1,6,0.39664268711718115,0.008678319466459314,0.002879605909650464,0.7730491313992477,0.0,0.0,0.3725665088962106,0.0032100861666121464,0.0002615188029320801,0.7384513230884776,0.0,0.0
mlp,1,7,0.3946364801831362,0.007302386413623647,0.0022699483386354477,0.7723982406825554,0.0,0.0,0.3723479298984303,0.0031214162419714473,0.00022786083162132213,0.738225165535422,0.0,0.0
mlp,1,8,0.39319311772904747,0.006305648610222994,0.0018633100212687944,0.771911629816381,0.0,0.0,0.3729485168176539,0.0038222703562282466,0.00020210441246437018,0.7380503871861626,0.0,0.0
mlp,1,9,0.39223401430176524,0.005551013487913623,0.001561523714704757,0.7718044795641085,0.0,0.0,0.37281497611719017,0.003759700236568118,0.00018932484817923978,0.7379212274270899,0.0,0.0
mlp,1,10,0.3912183271675575,0.0049446193989729735,0.0013245108364172643,0.7712229068686323,0.0,0.0,0.3726016966735615,0.003611437654506196,0.00016753391751348425,0.7378129783798667,0.0,0.0
mlp,1,11,0.39059559928207865,0.004434857315883585,0.0011516090527903743,0.77116987690693,0.0,0.0,0.3727860503336963,0.0038092939443338442,0.0001644095295084887,0.737789108472712,0.0,0.0
mlp,1,12,0.39035392861540724,0.004076586508123976,0.0010117039896502364,0.7715429830841902,0.0,0.0,0.3735352263731115,0.004458906957605744,0.00014015451297917238,0.7380124891505522,0.0,0.0
mlp,1,13,0.389752513751751,0.003764110188590499,0.0008956630886021275,0.771081145943665,0.0,0.0,0.3730539101011613,0.004094432731268599,0.00013194410198861186,0.7377870047793669,0.0,0.0
mlp,1,14,0.38925213602984826,0.003465090452398105,0.0008105532757415459,0.7707635396864356,0.0,0.0,0.3733917930546929,0.004479201246902128,0.00013131479478461724,0.7376938637565164,0.0,0.0
mlp,1,15,0.38908258698335507,0.003236273067957926,0.0007353817409460955,0.7709572453324388,0.0,0.0,0.3728611311491798,0.004007687579895205,0.00012165987145100884,0.7375852185137132,0.0,0.0
mlp,1,16,0.38864362930379265,0.003032678854651749,0.0006718798391464189,0.7705500227649037,0.0,0.0,0.3729591720244464,0.0041384322479750746,0.00010720993754255367,0.7375342705670525,0.0,0.0
mlp,1,17,0.3884532157240844,0.002887107542625106,0.0006306163814747933,0.770501600532997,0.0,0.0,0.37304848607848673,0.0041777384398943365,0.00010710874074207181,0.7376343853333417,0.0,0.0
mlp,1,18,0.38842358640054375,0.002819005760545956,0.0006039101252809349,0.7706052522833754,0.0,0.0,0.372910515350454,0.004146061139181256,0.0001024469749930123,0.7374264597892761,0.0,0.0
mlp,1,19,0.3883265224171848,0.0027305471835794245,0.0005812196440074775,0.7706107330031511,0.0,0.0,0.3733408345895655,0.004551932085579371,0.00010606335725991384,0.7374717452946831,0.0,0.0
mlp,1,20,0.38804398040945937,0.002630898816988054,0.0005557812273320629,0.7702703817588527,0.0,0.0,0.3734551422736224,0.0046251554398194835,0.00010287435190334422,0.7375570991460014,0.0,0.0
mlp,1,21,0.38809992482022543,0.002579201049761983,0.0005300408509622397,0.7705114076777202,0.0,0.0,0.3736220668343937,0.004807787967900581,8.815996282946264e-05,0.7375404028331533,0.0,0.0
mlp,1,22,0.3880135838578387,0.0024960732723518114,0.0005095108712472521,0.770525509264411,0.0,0.0,0.37319260835647583,0.004340501180302133,9.277984110453604e-05,0.737611430532792,0.0,0.0
mlp,2,1,0.7552091221256954,0.19859899389671115,0.13391555441407169,0.9793046989092012,0.0,0.0,0.39425694942474365,0.012452280313214836,0.004415134666487575,0.7591942092951607,0.0,0.0
mlp,2,2,0.446253990981637,0.04018477775247359,0.02606880278667299,0.7860696221270213,0.0,0.0,0.38009118858505697,0.0077445240800871566,0.0009361739400500322,0.7437571567647597,0.0,0.0
mlp,2,3,0.41576848815127115,0.020690172660823274,0.012351368860591476,0.7778052614956368,0.0,0.0,0.37663739043123584,0.005773783846320037,0.0005138707278734621,0.7412133427227244,0.0,0.0
mlp,2,4,0.4058162824409764,0.01438233692471574,0.007669001988067132,0.7751988855803885,0.0,0.0,0.37463372419862184,0.004397351472802898,0.0003592976992128088,0.7401134476942175,0.0,0.0
mlp,2,5,0.4005799642423304,0.011111114003763693,0.005304160738000419,0.7736335374960085,0.0,0.0,0.37291135156855865,0.003107878061093609,0.00029527643431827207,0.739311670555788,0.0,0.0
mlp,2,6,0.3977106082730177,0.009091663878501915,0.00395187055237773,0.7732860169759611,0.0,0.0,0.37221211194992065,0.002620595637434984,0.00023942623845548094,0.7389436048619887,0.0,0.0
mlp,2,7,0.3955337877680616,0.007684781607921894,0.0030607468670052363,0.7726372654845075,0.0,0.0,0.37190788808990927,0.0025049086509491593,0.00019694629650878007,0.7386090194477755,0.0,0.0
mlp,2,8,0.39389387354618166,0.006657787502129994,0.0024449485496095403,0.7720272243022919,0.0,0.0,0.37193061849650216,0.0026295156807036083,0.00017520201885524918,0.7384270043934092,0.0,0.0
mlp,2,9,0.3928812887610459,0.005888038275127367,0.0020093078534800285,0.771977193471862,0.0,0.0,0.3713506793274599,0.002118539315073148,0.0001510794010006494,0.7383132015957552,0.0,0.0
mlp,2,10,0.39202183993851264,0.005271402874779774,0.0016991087667098859,0.7718017631914558,0.0,0.0,0.37127692909801707,0.0020366004764047615,0.00013951079445713034,0.7383411456556881,0.0,0.0
mlp,2,11,0.39130493053575843,0.004780317651017047,0.001454392139992972,0.7715948347638293,0.0,0.0,0.37171464983154745,0.0026285873232957196,0.00012818199363263214,0.7380439428722158,0.0,0.0
mlp,2,12,0.3907042483731014,0.004359727288119313,0.0012677650481303473,0.7714212783953038,0.0,0.0,0.3715936261064866,0.0024823776466826744,0.00012354746243491878,0.7380989474408767,0.0,0.0
mlp,2,13,0.3901589163919775,0.0040133871768442235,0.001126890942431623,0.7711641643105484,0.0,0.0,0.371536779053071,0.002312810351962552,0.00011493600151665946,0.7383330043624429,0.0,0.0
mlp,2,14,0.38985305915518503,0.0037329123077187235,0.0010073539884704187,0.7712329400748741,0.0,0.0,0.3712443148388582,0.00214724348830607,0.00010433996302548193,0.7380897998809814,0.0,0.0
mlp,2,15,0.38941237512158183,0.0034712768193879504,0.0008999587600289775,0.770982234216318,0.0,0.0,0.3716069214484271,0.0023431869271649595,0.00010692478998167003,0.7384205460548401,0.0,0.0
mlp,2,16,0.38915757834911346,0.0032319608286432012,0.0008127235497984035,0.7710385133580464,0.0,0.0,0.3714415588799645,0.0023396372596514135,9.247382374322864e-05,0.7381113767623901,0.0,0.0
mlp,2,17,0.38896856911298705,0.003029777427067662,0.000743252335956729,0.7711343321858383,0.0,0.0,0.37163594715735493,0.002641679773874143,9.125450485632481e-05,0.7378972803845125,0.0,0.0
mlp,2,18,0.38850463236250526,0.0028482569955153073,0.0006817971503861794,0.770630955696106,0.0,0.0,0.37169314307325024,0.002689341634429772,9.152702649076032e-05,0.7379160768845502,0.0,0.0
mlp,2,19,0.38841958343982697,0.0027064590504756424,0.0006260151922327989,0.7708002350679258,0.0,0.0,0.3715099236544441,0.002546346191700329,7.751823175246554e-05,0.7378496422487146,0.0,0.0
mlp,2,20,0.3880844926688729,0.0025936072669559863,0.0005892880130332055,0.770392481873675,0.0,0.0,0.3714454051326303,0.002424088046502541,7.637009976486511e-05,0.7379662675016067,0.0,0.0
mlp,2,21,0.388138431964851,0.0025204444622121207,0.0005703905700967171,0.7706655852678346,0.0,0.0,0.3715823170016794,0.0024908999193404965,7.392321383710677e-05,0.7381089084288653,0.0,0.0
mlp,2,22,0.3879643282512339,0.002465376655980036,0.0005470337587545012,0.7704508675307762,0.0,0.0,0.37193405628204346,0.002781967238714809,7.123106286813067e-05,0.7382329492007985,0.0,0.0
mlp,2,23,0.3879017902583611,0.002390805663109371,0.0005282298001608379,0.7704937392618598,0.0,0.0,0.37198977785951953,0.003049841431407806,7.008111017913667e-05,0.7378097947906045,0.0,0.0
mlp,2,24,0.3876721669987934,0.0023310199783115487,0.0005046107121970413,0.7701776841791664,0.0,0.0,0.3715934718356413,0.0026455517680219866,6.89787369029706e-05,0.7378268592497882,0.0,0.0
mlp,2,25,0.38781382797694786,0.00227139458605429,0.0004863001966264053,0.7705985642061001,0.0,0.0,0.3715202983687906,0.0026174656026448835,6.893335825332222e-05,0.7377367335207322,0.0,0.0
mlp,2,26,0.3875300295469237,0.0022253414428588456,0.00046906312544284977,0.7701403135206641,0.0,0.0,0.37154970449559827,0.002511697102283292,6.59709058869767e-05,0.7380100418539608,0.0,0.0
mlp,2,27,0.3875255068627799,0.002157642849630154,0.00045114547680075303,0.7702845814751416,0.0,0.0,0.37147146288086386,0.0025501877569374352,6.749913646832712e-05,0.7377750522950116,0.0,0.0
mlp,2,28,0.3874520623102421,0.002104338756819233,0.00043445137626116684,0.7702609954810724,0.0,0.0,0.37186990765964284,0.0027604063644128688,6.238651686169974e-05,0.7381566166877747,0.0,0.0
mlp,2,29,0.3873116301327217,0.0020728412186499776,0.00041973710389489805,0.7700578381375569,0.0,0.0,0.3716096106697531,0.002634755993152366,6.203969828407829e-05,0.7378876665059257,0.0,0.0
mlp,3,1,0.7670952463295402,0.1998170586984332,0.1602602883173925,0.9742960857182015,0.0,0.0,0.4040057816926171,0.012873369460815893,0.00420664984952001,0.778058178284589,0.0,0.0
mlp,3,2,0.44912174816538647,0.040088971826906614,0.028864454750607654,0.7892011018787942,0.0,0.0,0.38078757594613466,0.007711154641583562,0.001264916914378238,0.7448879269992604,0.0,0.0
mlp,3,3,0.4154842681274181,0.020039922830353423,0.013152764019806211,0.7777359274829306,0.0,0.0,0.377282812314875,0.005997167037361685,0.0006329168921665234,0.7419383701156167,0.0,0.0
mlp,3,4,0.4054397606268162,0.013885077429799044,0.008133333925975532,0.7749760310824324,0.0,0.0,0.3749929841826944,0.004701904418385204,0.00043491353554760706,0.7401472470339607,0.0,0.0
mlp,3,5,0.40056022856293655,0.01073557180466085,0.005700179199665421,0.7739491331868056,0.0,0.0,0.37401743671473336,0.003994072534089141,0.0003038570250603644,0.739742868086871,0.0,0.0
mlp,3,6,0.3975054236446939,0.008839299800101577,0.0043253290620291745,0.773006920407458,0.0,0.0,0.3729701129829182,0.0033564609304234825,0.0002510274147532661,0.7389762787257924,0.0,0.0
mlp,3,7,0.39542415956171545,0.007548938789291353,0.0034342624173249775,0.7723161825319615,0.0,0.0,0.3727228133117451,0.0031761603587416604,0.00022216955189565744,0.7388711361324086,0.0,0.0
mlp,3,8,0.39401846687968184,0.006549476157510426,0.0028124868091786415,0.7721254963700365,0.0,0.0,0.3722419493338641,0.002885938070796649,0.00017517159593647674,0.7385368522475747,0.0,0.0
mlp,3,9,0.3928941012155719,0.005805995468640837,0.0023668574867770076,0.7718093562416914,0.0,0.0,0.3720318131587085,0.002418447412577841,0.00015840935649227023,0.7390683153096367,0.0,0.0
mlp,3,10,0.39200836420059204,0.00521162912113274,0.002030731486894826,0.7715627383895036,0.0,0.0,0.37196815539808836,0.002727144137572716,0.0001529520467396223,0.7383290704558877,0.0,0.0
mlp,3,11,0.3915078145701711,0.004735960738687981,0.001755238732141329,0.7717884662674694,0.0,0.0,0.3723479106145747,0.0027720229974126116,0.00013779154944452732,0.7390139804166906,0.0,0.0
mlp,3,12,0.39076983056417325,0.004319473964775481,0.001536022357801657,0.7713646910539488,0.0,0.0,0.3718868125887478,0.002680091978297295,0.0001344491247436963,0.7382789955419653,0.0,0.0
mlp,3,13,0.39023833231228156,0.003967579780714359,0.001353507861495018,0.7711879967189417,0.0,0.0,0.37217071126489076,0.002623502048663795,0.00011217917584444341,0.738982246202581,0.0,0.0
mlp,3,14,0.3898661518242301,0.003691236962700581,0.001210225780108353,0.7711396042893572,0.0,0.0,0.3714348375797272,0.0024275312693241764,0.00010530444342293777,0.7379093029919792,0.0,0.0
mlp,3,15,0.3896202059780679,0.003437586659679144,0.001096592300355707,0.7712686461646382,0.0,0.0,0.3713400679476121,0.0023474991698201526,0.00010493004511398099,0.7378802054068622,0.0,0.0
mlp,3,16,0.3891879501866131,0.003215356409072694,0.000987806918224456,0.7709573790794466,0.0,0.0,0.37184034726198983,0.002503212174975916,9.183513119590797e-05,0.7385824392823612,0.0,0.0
mlp,3,17,0.38886988635470227,0.0030187727292863334,0.0009039739592614152,0.7707982513962722,0.0,0.0,0.3715939381543328,0.00252370404846528,8.868030122625093e-05,0.7380517861422371,0.0,0.0
mlp,3,18,0.3886518409339393,0.002836320733810525,0.0008268082434902104,0.7708042358479849,0.0,0.0,0.3718734120621401,0.0024317998117219437,8.941582499948494e-05,0.7387938148835126,0.0,0.0
mlp,3,19,0.38849970334913675,0.0027006352320313454,0.0007638358929841892,0.770834298395529,0.0,0.0,0.37255051381447735,0.0026587404118960396,8.571854842183016e-05,0.7396978315185098,0.0,0.0
mlp,3,20,0.38820730295123124,0.002555753269073803,0.0007083450377316828,0.7705947582314654,0.0,0.0,0.37309817531529593,0.0024316162213354428,8.204819502733538e-05,0.7412510759690228,0.0,0.0
mlp,3,21,0.3881715823237489,0.0024335826406391655,0.0006524118567850986,0.7708235884585032,0.0,0.0,0.3723343119901769,0.0022790550822666023,7.641809069729574e-05,0.7400340893689323,0.0,0.0
mlp,3,22,0.3878485883881406,0.0023209793300072593,0.0006147948151919991,0.770440425087766,0.0,0.0,0.37193124785142784,0.0022145011667710018,7.01647877576761e-05,0.7393633302520303,0.0,0.0
mlp,3,23,0.3876984588256696,0.0022002954388082754,0.000569742351128697,0.7704265851800035,0.0,0.0,0.3733274849022136,0.0028429315802093375,8.137128551264622e-05,0.7408877330667832,0.0,0.0
mlp,3,24,0.3875350817674544,0.0021157261529346793,0.00053616381490251,0.7703025479142259,0.0,0.0,0.3728939662961399,0.0031011741307071026,6.254601141657022e-05,0.7395230356384727,0.0,0.0
mlp,3,25,0.3874567529050315,0.0020364437297713464,0.0005115747172101514,0.7703290436326004,0.0,0.0,0.3723347853211796,0.0028143530944362283,5.9858630907803995e-05,0.7389810050235075,0.0,0.0
mlp,3,26,0.3873691173588357,0.0019919644422238558,0.0004966373231670842,0.7702576692511396,0.0,0.0,0.3724889106610242,0.0028842317234889113,5.7002852747031924e-05,0.7391523543526145,0.0,0.0
mlp,3,27,0.3874108489693665,0.001954142790764752,0.0004789984775082458,0.7704344130143886,0.0,0.0,0.37313472874024334,0.0025846728411338784,5.8504341616165166e-05,0.7410416077165043,0.0,0.0
mlp,3,28,0.38723899787519034,0.0019111000427340225,0.00046284793643280864,0.7701929487833162,0.0,0.0,0.3732650455306558,0.002879836952642483,5.433497447965612e-05,0.7407160822082969,0.0,0.0
mlp,3,29,0.3871503574092214,0.0018692859931190202,0.00045035262705712785,0.7701117926981391,0.0,0.0,0.3724570607437807,0.002755712190478602,5.6367207648958464e-05,0.7393463218913359,0.0,0.0
mlp,3,30,0.38695960401034935,0.0018166905359887496,0.00043756667369828994,0.7698482602107816,0.0,0.0,0.3730789054842556,0.0028562434702454243,5.396489391654648e-05,0.7403913561035605,0.0,0.0
mlp,4,1,0.7608701314141111,0.20089106661517445,0.1648435942919516,0.9551145281733536,0.0,0.0,0.3931128259967355,0.011573262540075709,0.0034703221582971953,0.7596088121919071,0.0,0.0
mlp,4,2,0.44066164479023073,0.036753378763068015,0.021681128467274147,0.7861354002138463,0.0,0.0,0.37989719825632434,0.007497226052424487,0.0010011042331290595,0.7437988379422356,0.0,0.0
mlp,4,3,0.4137613213643795,0.019809379446797254,0.010555358864821313,0.7773485234597834,0.0,0.0,0.37616757610264945,0.005348691477111596,0.0006198556186384795,0.7410179131171283,0.0,0.0
mlp,4,4,0.4047966792089183,0.013901886450717361,0.006816024415013267,0.7749735625778756,0.0,0.0,0.3745052218437195,0.004294116981327534,0.0004964451911612688,0.7399257631862864,0.0,0.0
mlp,4,5,0.40022463406004555,0.01087639510358979,0.0048874556030169495,0.7738090193853145,0.0,0.0,0.37335609688478355,0.003611120429602178,0.00035680128220359194,0.7391331476323745,0.0,0.0
mlp,4,6,0.39726544880285497,0.00892277425950075,0.0037066761756361258,0.77297867216715,0.0,0.0,0.3729236546684714,0.0034298898980898015,0.00029329956262646355,0.7386942260405597,0.0,0.0
mlp,4,7,0.3953014176066329,0.007530346688837177,0.0029493461635599775,0.7725928004195051,0.0,0.0,0.3724305594668669,0.0031080396250164244,0.00023683817476814832,0.7384082008810604,0.0,0.0
mlp,4,8,0.393866628408432,0.006533835202500951,0.0024269847142532833,0.7722385976372695,0.0,0.0,0.3719656660276301,0.0027413747225449804,0.0002127578606151099,0.7382358172360588,0.0,0.0
