model,member,epoch,lr,tr_loss_total,tr_loss_traj,tr_loss_phys,tr_loss_data,vl_loss_total,vl_loss_traj,vl_loss_phys,vl_loss_data
swing_pinn,2,7,5e-05,1.8246650586483955e-05,1.090168523926589e-05,0.0007344965522018511,0.0,9.896794330820234e-06,6.888520349295706e-06,0.00030082739734401304,0.0
swing_pinn,2,8,5e-05,1.7338031506280856e-05,1.073546995829064e-05,0.0006602561724565287,0.0,9.26022645823347e-06,6.217106804089983e-06,0.0003043119763282852,0.0
swing_pinn,2,9,5e-05,1.6304796634180892e-05,1.0069277622522617e-05,0.0006235519235260876,0.0,8.857441874473201e-06,5.624039759924118e-06,0.0003233402175182063,0.0
swing_pinn,2,10,5e-05,1.5458357732469024e-05,9.15448492555808e-06,0.0006303873030957198,0.0,8.478696347285424e-06,5.0889091451406584e-06,0.0003389787388085905,0.0
swing_pinn,2,11,5e-05,1.4218421622389564e-05,8.261087791984987e-06,0.0005957334176012565,0.0,7.789064713708487e-06,4.509385942381212e-06,0.0003279678930994123,0.0
swing_pinn,2,12,5e-05,1.3331775423976956e-05,7.894987281427502e-06,0.0005436788246364946,0.0,7.553212728655328e-06,3.9921114623414014e-06,0.00035611014916665025,0.0
swing_pinn,2,13,5e-05,1.2871995927636773e-05,7.301568607877792e-06,0.00055704273286321,0.0,7.187867746930958e-06,3.439373585933936e-06,0.0003748494168070869,0.0
swing_pinn,2,14,5e-05,1.2140791202510605e-05,6.613385089511256e-06,0.000552740618842086,0.0,6.864760861289041e-06,3.0133745036032956e-06,0.0003851386427413672,0.0
swing_pinn,2,15,5e-05,1.1539405599384138e-05,6.3762793992859e-06,0.0005163126419264278,0.0,5.954317556542163e-06,2.6572290607873583e-06,0.0003297088551335037,0.0
swing_pinn,2,16,5e-05,1.0757364179880824e-05,5.736239949683517e-06,0.0005021124365512373,0.0,6.022526779108577e-06,2.2837270737202034e-06,0.0003738799843833678,0.0
swing_pinn,2,17,5e-05,1.0784314349066556e-05,5.490319836098934e-06,0.0005293994660705055,0.0,5.744062946178019e-06,2.020877534252779e-06,0.00037231854124305147,0.0
swing_pinn,2,18,5e-05,9.985671834040592e-06,5.103062759611398e-06,0.00048826091494070503,0.0,5.446130318078859e-06,1.8014760725135502e-06,0.0003644654288008395,0.0
swing_pinn,2,19,5e-05,9.774430221047469e-06,4.947139891888449e-06,0.0004827290398591175,0.0,5.57545238027362e-06,1.616320547428687e-06,0.00039591320091858506,0.0
swing_pinn,2,20,5e-05,9.084948010795194e-06,4.367102663797218e-06,0.00047178454299616376,0.0,5.144427430220983e-06,1.470994599609791e-06,0.000367343289932857,0.0
swing_pinn,2,21,5e-05,8.894416357467956e-06,4.352373341645012e-06,0.00045420430748291857,0.0,4.8077801895690045e-06,1.3603510195834033e-06,0.0003447429141184936,0.0
swing_pinn,2,22,5e-05,8.505981673895404e-06,4.25634153743442e-06,0.0004249640198129161,0.0,4.725634981797258e-06,1.273319488367027e-06,0.00034523155773058534,0.0
swing_pinn,2,23,5e-05,8.537433553478544e-06,4.153731851613152e-06,0.0004383701811226585,0.0,4.6902202181324055e-06,1.208945642853602e-06,0.00034812747293876275,0.0
swing_pinn,2,24,5e-05,8.018468523049506e-06,3.7638040938451544e-06,0.0004254664513055326,0.0,4.591435299516888e-06,1.1589407020235537e-06,0.00034324947046115994,0.0
swing_pinn,2,25,5e-05,7.737808761991867e-06,3.726045805728418e-06,0.00040117630283575414,0.0,4.2379684701801225e-06,1.1140089479037367e-06,0.0003123959597562336,0.0
swing_pinn,2,26,5e-05,7.447991465153059e-06,3.539954299989537e-06,0.0003908037267648047,0.0,4.276950802603905e-06,1.0786108583084165e-06,0.00031983399983598955,0.0
swing_pinn,2,27,5e-05,7.20971331425173e-06,3.5071190401451042e-06,0.00037025943435387823,0.0,4.029389755386445e-06,1.048238522748256e-06,0.0002981151337735355,0.0
swing_pinn,2,28,5e-05,7.1378180908185445e-06,3.4210967575146663e-06,0.0003716721378334957,0.0,4.074706491034401e-06,1.0266636094355717e-06,0.0003048042967242913,0.0
swing_pinn,2,29,5e-05,7.0544457430071085e-06,3.326187402862848e-06,0.00037282583709783487,0.0,4.201162078566591e-06,1.006433491410361e-06,0.0003194728568713698,0.0
swing_pinn,2,30,5e-05,6.714005139212709e-06,2.9600320370197394e-06,0.0003753973159757329,0.0,4.171875060718675e-06,9.893581831319252e-07,0.0003182517021842715,0.0
swing_pinn,2,31,5e-05,6.402480211385765e-06,2.8246427868131233e-06,0.00035778375018796906,0.0,3.9231987203594244e-06,9.752315640475394e-07,0.00029479672472613555,0.0
swing_pinn,2,32,5e-05,6.378003024842545e-06,2.9367556191750847e-06,0.00034412474473711195,0.0,3.8041433627869183e-06,9.63139604613793e-07,0.0002841003814763907,0.0
swing_pinn,2,33,5e-05,6.065798260817424e-06,2.7544950798096027e-06,0.00033113032525473434,0.0,3.743561086998347e-06,9.521632541186086e-07,0.00027913979202922847,0.0
swing_pinn,2,34,5e-05,6.0339558974480565e-06,2.7455205132887717e-06,0.00032884354288576216,0.0,3.684838929984835e-06,9.422506271524375e-07,0.00027425883227907535,0.0
swing_pinn,2,35,5e-05,5.890867924324816e-06,2.68228779432542e-06,0.0003208580218176017,0.0,3.5884354979821687e-06,9.346843891459381e-07,0.00026537511601216264,0.0
swing_pinn,2,36,5e-05,5.81850493223855e-06,2.666853799560269e-06,0.00031516511879134466,0.0,3.6037780167437936e-06,9.282566111323831e-07,0.00026755214073798724,0.0
swing_pinn,2,37,5e-05,5.604053235512721e-06,2.5783597127484406e-06,0.00030256935860961676,0.0,3.7993291546930172e-06,9.217180642432746e-07,0.0002877611162451406,0.0
swing_pinn,2,38,5e-05,5.533126058275585e-06,2.366693271452699e-06,0.00031664328601370314,0.0,3.6738841926206887e-06,9.159704619479372e-07,0.0002757913834001455,0.0
swing_pinn,2,39,5e-05,5.583257095678142e-06,2.5799489632357487e-06,0.0003003308243578209,0.0,3.3346880425395084e-06,9.091950169527586e-07,0.00024254930516084036,0.0
swing_pinn,2,40,5e-05,5.199635391518979e-06,2.347007896388255e-06,0.0002852627566004763,0.0,3.249867126618887e-06,9.051416959159219e-07,0.0002344725508010015,0.0
swing_pinn,2,41,5e-05,5.288466703992836e-06,2.5955769465659482e-06,0.00026928898047871614,0.0,3.4328174933762057e-06,9.014354797424554e-07,0.00025313821162045415,0.0
swing_pinn,2,42,5e-05,5.066792521286449e-06,2.3174819688858585e-06,0.00027493106182834996,0.0,3.3559813346073497e-06,8.971171041594062e-07,0.0002458864312049829,0.0
swing_pinn,2,43,5e-05,4.938806607863559e-06,2.162658378016736e-06,0.00027761483073757007,0.0,3.1257989374151093e-06,8.937076106323932e-07,0.0002232091404342403,0.0
swing_pinn,2,44,5e-05,4.934126447950825e-06,2.4236355784523766e-06,0.00025104908748223195,0.0,3.2042924481680125e-06,8.901925083490722e-07,0.00023140999352714667,0.0
swing_pinn,2,45,5e-05,4.577846544723398e-06,1.99124519340552e-06,0.00025866014056657327,0.0,2.9959071273171703e-06,8.861798556204626e-07,0.00021097273080764958,0.0
swing_pinn,2,46,5e-05,4.66251132332595e-06,2.196566495003048e-06,0.00024659448358650525,0.0,3.053685077247792e-06,8.837291147756332e-07,0.00021699560359896472,0.0
swing_pinn,2,47,5e-05,4.619350109839238e-06,2.1438532912281695e-06,0.0002475496890483333,0.0,2.9598191859905555e-06,8.813259708201965e-07,0.00020784932227494815,0.0
swing_pinn,2,48,5e-05,4.513762311345512e-06,2.137601743525898e-06,0.00023761606156235424,0.0,3.0541335086632494e-06,8.774810440728389e-07,0.0002176652536339437,0.0
swing_pinn,2,49,5e-05,4.37342948605031e-06,2.0041379698563016e-06,0.00023692915756993633,0.0,2.970220495828673e-06,8.74599392217432e-07,0.00020956211341803687,0.0
swing_pinn,2,50,5e-05,4.451597494441624e-06,2.1338607852402033e-06,0.0002317736755840753,0.0,2.9505925138235198e-06,8.732138338826998e-07,0.00020773787885749093,0.0
swing_pinn,2,51,5e-05,4.198196925577443e-06,1.8920436060597705e-06,0.00023061533390385347,0.0,2.703792612616477e-06,8.71234009183455e-07,0.0001832558676445236,0.0
swing_pinn,2,52,5e-05,4.339458128680878e-06,2.186727853058539e-06,0.00021527303175478265,0.0,2.8747802187151847e-06,8.693451907978064e-07,0.00020054350898135453,0.0
swing_pinn,2,53,5e-05,4.136847054746241e-06,1.9520780286744943e-06,0.00021847690705482554,0.0,2.78377256614072e-06,8.671103538896811e-07,0.0001916662230440933,0.0
swing_pinn,2,54,5e-05,4.004242278026096e-06,1.9380219682938243e-06,0.00020662203740623848,0.0,2.678615096051039e-06,8.652996130978055e-07,0.00018133155147855481,0.0
swing_pinn,2,55,5e-05,4.032334306718506e-06,1.9346541787344016e-06,0.00020976801560453434,0.0,2.754219546356277e-06,8.636114204010584e-07,0.00018906081257025816,0.0
swing_pinn,2,56,5e-05,4.01017260495481e-06,2.0126685352052603e-06,0.00019975041398471904,0.0,2.625376813133092e-06,8.614844912497372e-07,0.000176389234386281,0.0
swing_pinn,2,57,5e-05,3.97555763034999e-06,1.9008813490849782e-06,0.0002074676332285446,0.0,2.753259498907331e-06,8.597790055217855e-07,0.00018934805605870983,0.0
swing_pinn,2,58,5e-05,3.873419656174076e-06,1.8055310087353374e-06,0.0002067888697904603,0.0,2.5721689730239127e-06,8.578154569881412e-07,0.00017143535498891852,0.0
swing_pinn,2,59,5e-05,3.663720135813403e-06,1.7648557187806922e-06,0.00018988644935633624,0.0,2.5602171515654645e-06,8.562874048341959e-07,0.00017039297866479805,0.0
swing_pinn,2,60,5e-05,3.6710057318531454e-06,1.7760096120693516e-06,0.00018949961508397104,0.0,2.657546929185628e-06,8.548083832869856e-07,0.00018027385845521672,0.0
swing_pinn,2,61,5e-05,3.673912898393166e-06,1.7484491691658794e-06,0.00019254637690454084,0.0,2.5346880395065655e-06,8.536579609123388e-07,0.00016810301167424768,0.0
swing_pinn,2,62,5e-05,3.658765957347563e-06,1.7632043384365694e-06,0.00018955616560117227,0.0,2.425344089513399e-06,8.521594989158782e-07,0.00015731846603254476,0.0
swing_pinn,2,63,5e-05,3.4792643285671636e-06,1.704991621231673e-06,0.00017742727522556556,0.0,2.390957282235225e-06,8.511617705961625e-07,0.0001539795549534675,0.0
swing_pinn,2,64,5e-05,3.4340026148839102e-06,1.6981714341499155e-06,0.00017358312417366882,0.0,2.3284636401715234e-06,8.508916822494131e-07,0.00014775719965756353,0.0
swing_pinn,2,65,5e-05,3.407725715788263e-06,1.6678158838813698e-06,0.00017399098844801236,0.0,2.4104496737385894e-06,8.493084540835601e-07,0.00015611412204129415,0.0
swing_pinn,2,66,5e-05,3.4023873368136175e-06,1.634576198362416e-06,0.00017678111943518514,0.0,2.1942180157768435e-06,8.479657683185198e-07,0.00013462522636271187,0.0
swing_pinn,2,67,5e-05,3.3124975887891727e-06,1.6357002478554667e-06,0.00016767973976107543,0.0,2.2982057746250776e-06,8.469541575727312e-07,0.0001451251640294989,0.0
swing_pinn,2,68,5e-05,3.3038634838459716e-06,1.6863542890771386e-06,0.00016175092214991044,0.0,2.2932313186174724e-06,8.45834676965751e-07,0.00014473966439254582,0.0
swing_pinn,2,69,5e-05,3.154012591305839e-06,1.55712995720245e-06,0.00015968826766943605,0.0,2.179896076389317e-06,8.447135857952364e-07,0.00013351825408689264,0.0
swing_pinn,2,70,5e-05,3.1561160695429595e-06,1.6051338057300975e-06,0.00015509823122822748,0.0,2.216190586700072e-06,8.437076783391401e-07,0.00013724829154347794,0.0
swing_pinn,2,71,5e-05,3.0739085958907156e-06,1.5219386180588782e-06,0.00015519700324015192,0.0,2.1922398900642293e-06,8.429243633953673e-07,0.00013493155792174448,0.0
swing_pinn,3,1,5e-05,0.00024241599127956915,2.9862119268594742e-05,0.021255387617956575,0.0,0.0001054080809505346,2.4865892959900924e-05,0.008054219082825713,0.0
swing_pinn,3,2,5e-05,9.939663939848088e-05,2.40234581369583e-05,0.007537318336800105,0.0,6.541044583880446e-05,2.3252964941396687e-05,0.004215748230409291,0.0
swing_pinn,3,3,5e-05,6.963667852332724e-05,2.2919594257695192e-05,0.004671708504646653,0.0,4.9200725495918756e-05,2.221513770766453e-05,0.002698558900091383,0.0
swing_pinn,3,4,5e-05,5.4436331017158655e-05,2.182302927305899e-05,0.003261330185412634,0.0,3.9373586332658306e-05,2.09838096149421e-05,0.0018389776814728975,0.0
swing_pinn,3,5,5e-05,4.493626373714949e-05,2.061315611105628e-05,0.0024323107776936235,0.0,3.3073130099283946e-05,1.9829103823414902e-05,0.0013244026987296012,0.0
swing_pinn,3,6,5e-05,3.802602911558252e-05,1.9336484866671084e-05,0.001868954436603661,0.0,2.8266063559890932e-05,1.8230131495834536e-05,0.0010035931805355682,0.0
swing_pinn,3,7,5e-05,3.34736897213322e-05,1.782642053379876e-05,0.0015647269887622537,0.0,2.422623098633873e-05,1.622992224131142e-05,0.0007996308656098942,0.0
swing_pinn,3,8,5e-05,2.9238690597306165e-05,1.6451030627117357e-05,0.0012787660206213776,0.0,2.112317553029344e-05,1.464602600107254e-05,0.000647714937157515,0.0
swing_pinn,3,9,5e-05,2.651829061328388e-05,1.549231218654668e-05,0.0011025978573143665,0.0,1.820812111772183e-05,1.2815070072570557e-05,0.0005393051218965815,0.0
swing_pinn,3,10,5e-05,2.465522589861904e-05,1.4554067203745234e-05,0.0010101158873223495,0.0,1.523238329860356e-05,1.0416784284138379e-05,0.0004815598885114822,0.0
swing_pinn,3,11,5e-05,2.2615899025567627e-05,1.3341325850377893e-05,0.0009274573389031901,0.0,1.3331014896620116e-05,8.918699374286613e-06,0.0004412315514249106,0.0
swing_pinn,3,12,5e-05,2.12476971660735e-05,1.2734890621753193e-05,0.0008512806749289356,0.0,1.2279418317322981e-05,8.38553998821428e-06,0.0003893878504944344,0.0
swing_pinn,3,13,5e-05,2.035199444124861e-05,1.2589944495497237e-05,0.0007762050187987526,0.0,1.1544962338424133e-05,8.016906425230749e-06,0.00035280559677630663,0.0
swing_pinn,3,14,5e-05,1.917271503948652e-05,1.203642244856782e-05,0.000713629256252472,0.0,1.1129416331338385e-05,7.702340351695764e-06,0.00034270760241068073,0.0
swing_pinn,3,15,5e-05,1.927424601468019e-05,1.1815052880038132e-05,0.0007459193236682927,0.0,1.0751211549278298e-05,7.580815993909103e-06,0.00031703955998333794,0.0
swing_pinn,3,16,5e-05,1.8344192007711304e-05,1.135419061916409e-05,0.0006990001739922729,0.0,1.0329402660621175e-05,7.455535018784252e-06,0.00028738677631028823,0.0
swing_pinn,3,17,5e-05,1.8054472226450763e-05,1.1455306243655419e-05,0.0006599166102582453,0.0,1.014129318516805e-05,7.358697378852715e-06,0.000278259575780895,0.0
swing_pinn,3,18,5e-05,1.7032566242184057e-05,1.0937489317190584e-05,0.0006095077111328975,0.0,1.0178340643405034e-05,7.23053426554543e-06,0.00029478065294420556,0.0
swing_pinn,3,19,5e-05,1.6465558718021097e-05,1.076503381560409e-05,0.0005700525156188211,0.0,9.919580002638719e-06,7.119394871955996e-06,0.0002800185272159676,0.0
swing_pinn,3,20,5e-05,1.621661063038074e-05,1.0490079237170881e-05,0.0005726531487264921,0.0,9.545066556408225e-06,7.018132590827817e-06,0.00025269342101334286,0.0
swing_pinn,3,21,5e-05,1.629244296764671e-05,1.0775996531997297e-05,0.0005516446658364702,0.0,9.351297295425968e-06,6.915055463549733e-06,0.00024362419531421943,0.0
swing_pinn,3,22,5e-05,1.5331870200475906e-05,1.0224752991123795e-05,0.0005107117389476426,0.0,9.429023116859349e-06,6.788448647259631e-06,0.0002640574724258234,0.0
swing_pinn,3,23,5e-05,1.536765067590395e-05,9.911564475481921e-06,0.0005456086549135606,0.0,9.47134524014675e-06,6.6638017920518505e-06,0.0002807543464263694,0.0
swing_pinn,3,24,5e-05,1.5129109425931636e-05,9.822069897359697e-06,0.0005307039565395382,0.0,9.17126362764975e-06,6.531023902627769e-06,0.0002640239868520035,0.0
swing_pinn,3,25,5e-05,1.478684844630884e-05,9.662144493188129e-06,0.0005124704010795984,0.0,8.876741857319656e-06,6.393644374232584e-06,0.00024830974062852975,0.0
swing_pinn,3,26,5e-05,1.4455013492474014e-05,9.600674574601993e-06,0.0004854339008821493,0.0,8.864393142478852e-06,6.257666175062897e-06,0.00026067269209306687,0.0
swing_pinn,3,27,5e-05,1.4008343474947984e-05,9.179752973201486e-06,0.00048285905447811254,0.0,8.773638506277672e-06,6.1171220093254105e-06,0.00026565166060916253,0.0
swing_pinn,3,28,5e-05,1.3677117172713823e-05,8.914273632576734e-06,0.0004762843600474298,0.0,8.633796217812536e-06,5.964841926066179e-06,0.00026689543220628466,0.0
swing_pinn,3,29,5e-05,1.3870401589218357e-05,8.942982664693108e-06,0.000492741899684117,0.0,8.53430239860447e-06,5.827975453737761e-06,0.00027063269711410004,0.0
swing_pinn,3,30,5e-05,1.3086931298081565e-05,8.576696717039051e-06,0.00045102346750975746,0.0,8.495281134754703e-06,5.663630973786995e-06,0.00028316501670310064,0.0
swing_pinn,3,31,5e-05,1.2945747718132646e-05,8.240121776286353e-06,0.00047056260447744737,0.0,8.197309398383368e-06,5.509953300336039e-06,0.0002687356059646441,0.0
swing_pinn,3,32,5e-05,1.2908603799232657e-05,8.414288603068221e-06,0.0004494315398027893,0.0,7.91825798134798e-06,5.332201706349022e-06,0.0002586056329568641,0.0
swing_pinn,3,33,5e-05,1.2584016453396676e-05,8.185599820469024e-06,0.0004398416835678423,0.0,7.796057161613135e-06,5.165075738962817e-06,0.0002630981357975139,0.0
swing_pinn,3,34,5e-05,1.2200914747287554e-05,7.849655503378017e-06,0.0004351259423590197,0.0,7.494761272634302e-06,4.995088652827286e-06,0.0002499672716819785,0.0
swing_pinn,3,35,5e-05,1.1712370151810052e-05,7.690331131016137e-06,0.00040220391578836047,0.0,7.412527338601649e-06,4.805850418658035e-06,0.00026066770078614354,0.0
swing_pinn,3,36,5e-05,1.16419597783001e-05,7.2983491297303015e-06,0.0004343610681400339,0.0,7.317188091191282e-06,4.617342281360632e-06,0.00026998457744614116,0.0
swing_pinn,3,37,5e-05,1.1221189397030861e-05,7.265627218435927e-06,0.0003955562325001399,0.0,7.17743154786553e-06,4.435051272998357e-06,0.00027423803112469614,0.0
swing_pinn,3,38,5e-05,1.0997417165327068e-05,6.895558039016068e-06,0.00041018591529303573,0.0,7.023574097628524e-06,4.260038546514504e-06,0.0002763535723918014,0.0
swing_pinn,3,39,5e-05,1.0684745109579015e-05,6.6236310908052695e-06,0.00040611141168217106,0.0,6.7389043781279015e-06,4.069938414532872e-06,0.0002668965995932619,0.0
swing_pinn,3,40,5e-05,1.052820230475712e-05,6.6319723329088005e-06,0.00038962300636851023,0.0,6.4439602990912845e-06,3.896865589720417e-06,0.0002547094740697907,0.0
swing_pinn,3,41,5e-05,1.0508957663061177e-05,6.635523732256843e-06,0.000387343400578219,0.0,6.384444936379117e-06,3.7204226828180254e-06,0.00026640223546160594,0.0
swing_pinn,3,42,5e-05,9.988738605809375e-06,5.97140626446273e-06,0.00040173324864221417,0.0,6.196012388196929e-06,3.5194959259064894e-06,0.0002676516499680777,0.0
swing_pinn,3,43,5e-05,9.974327107689844e-06,6.039948436032651e-06,0.0003934378718684723,0.0,6.19685074020203e-06,3.3487645194125234e-06,0.00028480863612559106,0.0
swing_pinn,3,44,5e-05,9.468437050733284e-06,5.622295292396746e-06,0.0003846141860377407,0.0,5.683298190383033e-06,3.177195594616933e-06,0.00025061025452386175,0.0
swing_pinn,3,45,5e-05,9.177086944762822e-06,5.539612064284284e-06,0.00036374749417030595,0.0,5.604203629950967e-06,3.0172419277126514e-06,0.000258696174973415,0.0
swing_pinn,3,46,5e-05,8.989663800138061e-06,5.407603738626122e-06,0.0003582060091458715,0.0,5.431530553323682e-06,2.8513715682897277e-06,0.0002580159085078372,0.0
swing_pinn,3,47,5e-05,8.881565396977084e-06,5.2443743897594865e-06,0.0003637191115469649,0.0,5.351505377701768e-06,2.699382346488872e-06,0.00026521231888586446,0.0
swing_pinn,3,48,5e-05,8.428448437348933e-06,4.8323671341300146e-06,0.0003596081379971399,0.0,5.222161790799065e-06,2.5497688259040133e-06,0.0002672393036644078,0.0
swing_pinn,3,49,5e-05,8.154302322065809e-06,4.829591156655025e-06,0.0003324711238170361,0.0,4.895793608739041e-06,2.4043276122635384e-06,0.00024914659378636215,0.0
swing_pinn,3,50,5e-05,7.923498531720436e-06,4.5395076107879725e-06,0.00033839910345083874,0.0,4.926396690684163e-06,2.268398273170331e-06,0.00026579985084633034,0.0
swing_pinn,3,51,5e-05,7.727607680863002e-06,4.27984382884283e-06,0.00034477639014878105,0.0,4.801816430699546e-06,2.145162461096738e-06,0.0002656653976171381,0.0
swing_pinn,3,52,5e-05,7.768559088417976e-06,4.29618587365506e-06,0.00034723733054905587,0.0,4.686737055534549e-06,2.031309918493207e-06,0.00026554271203672723,0.0
swing_pinn,3,53,5e-05,7.428908569325846e-06,4.027546316226618e-06,0.00034013623016795555,0.0,4.485686657871055e-06,1.9299541994162914e-06,0.0002555732563551929,0.0
swing_pinn,3,54,5e-05,7.377440153238528e-06,4.059275597239498e-06,0.00033181646154489277,0.0,4.427818086898898e-06,1.8372077445544871e-06,0.0002590610335270564,0.0
swing_pinn,3,55,5e-05,7.20014292333295e-06,3.92638567174755e-06,0.00032737573520734723,0.0,4.3415523628532864e-06,1.7510047882751678e-06,0.0002590547568009545,0.0
swing_pinn,3,56,5e-05,7.092830966895435e-06,3.7220417275753657e-06,0.000337078928856588,0.0,4.270457389389372e-06,1.6688060845303376e-06,0.0002601651455430935,0.0
swing_pinn,3,57,5e-05,6.725943377404758e-06,3.546340200578348e-06,0.00031796032520260936,0.0,4.131735118385728e-06,1.5976251764489764e-06,0.00025341099373892776,0.0
swing_pinn,3,58,5e-05,6.5821929483052636e-06,3.3462935467779482e-06,0.00032358994265938766,0.0,3.858661810025094e-06,1.5377964233367593e-06,0.00023208653793618496,0.0
swing_pinn,3,59,5e-05,6.51192647460337e-06,3.482644704091377e-06,0.00030292818683381307,0.0,3.780965092422169e-06,1.4824446831577613e-06,0.0002298520460802441,0.0
swing_pinn,3,60,5e-05,6.306082324466311e-06,3.3503182438413736e-06,0.00029557641161174125,0.0,3.856624440838156e-06,1.4288627249293818e-06,0.0002427761695192506,0.0
swing_pinn,3,61,5e-05,6.202728089680554e-06,3.2149801665759807e-06,0.00029877479587079637,0.0,3.6881890284550737e-06,1.3826942601250873e-06,0.00023054947572139403,0.0
swing_pinn,3,62,5e-05,6.0624163158602794e-06,3.1309996357754796e-06,0.0002931416756615452,0.0,3.77159762542255e-06,1.3422373778363787e-06,0.00024293603200931102,0.0
swing_pinn,3,63,5e-05,5.953647881297667e-06,3.025908623806949e-06,0.0002927739370512072,0.0,3.6617923847693924e-06,1.3071146567098267e-06,0.00023546777568602315,0.0
swing_pinn,3,64,5e-05,5.835933057912881e-06,2.8939467932925653e-06,0.0002941986309540481,0.0,3.7005237471829687e-06,1.270445744062777e-06,0.00024300780205521733,0.0
swing_pinn,3,65,5e-05,5.818088261659751e-06,2.8593222884033243e-06,0.00029587660626531013,0.0,3.6601838675980816e-06,1.2406308592795135e-06,0.00024195530568249524,0.0
swing_pinn,3,66,5e-05,5.684505606218519e-06,2.806815872667712e-06,0.0002877689800764684,0.0,3.5458480548792672e-06,1.216571812771387e-06,0.00023292762408446934,0.0
swing_pinn,3,67,5e-05,5.356294911130467e-06,2.648411395966832e-06,0.0002707883587146814,0.0,3.463178018137114e-06,1.1943014897042303e-06,0.0002268876527927609,0.0
swing_pinn,3,68,5e-05,5.224560093821066e-06,2.6019095224821685e-06,0.0002622650627461376,0.0,3.344609796032374e-06,1.1740460763576266e-06,0.00021705637401383783,0.0
swing_pinn,3,69,5e-05,5.10568408416719e-06,2.570985962271019e-06,0.0002534698181013327,0.0,3.2963015807278375e-06,1.1535965490515487e-06,0.00021427051332365308,0.0
swing_pinn,3,70,5e-05,5.055892726398647e-06,2.4096783396621835e-06,0.0002646214451510232,0.0,3.221170775052289e-06,1.1365305188822579e-06,0.00020846403074554272,0.0
swing_pinn,3,71,5e-05,5.030243378647222e-06,2.4877710124999837e-06,0.0002542472406852672,0.0,3.2501200166734634e-06,1.1201998720227696e-06,0.00021299201277239868,0.0
swing_pinn,3,72,5e-05,4.927918115111136e-06,2.401399741779087e-06,0.0002526518389747319,0.0,3.1616038237795388e-06,1.1057364304178918e-06,0.00020558674360573705,0.0
swing_pinn,3,73,5e-05,4.803574495049471e-06,2.4193394859516625e-06,0.00023842351078112587,0.0,3.0075483310712216e-06,1.0939955233071587e-06,0.00019135529227140878,0.0
swing_pinn,3,74,5e-05,4.971796564992784e-06,2.571798484873065e-06,0.000239999810795913,0.0,3.1445569877380167e-06,1.0799674959748195e-06,0.00020645895468381545,0.0
swing_pinn,3,75,5e-05,4.760359621375356e-06,2.320394692216679e-06,0.0002439964985724811,0.0,3.0251379080760266e-06,1.0670386498329915e-06,0.0001958099310286343,0.0
swing_pinn,3,76,5e-05,4.6505474029999745e-06,2.259894641588844e-06,0.00023906527899160255,0.0,2.98725871693427e-06,1.0553531966353248e-06,0.00019319055556681834,0.0
swing_pinn,3,77,5e-05,4.495225445081327e-06,2.2578860835426716e-06,0.00022373394224304343,0.0,2.9011640031563325e-06,1.0454399317596754e-06,0.00018557241128291935,0.0
swing_pinn,3,78,5e-05,4.484035859671322e-06,2.2170253232172578e-06,0.00022670106107664363,0.0,2.8771950029396166e-06,1.0363645072983572e-06,0.00018408305348000594,0.0
swing_pinn,3,79,5e-05,4.396736679753791e-06,2.1947200017033227e-06,0.00022020167245234294,0.0,2.9034134361912343e-06,1.0273825586813878e-06,0.0001876030954816896,0.0
swing_pinn,3,80,5e-05,4.265393250179619e-06,2.135004376391518e-06,0.00021303889395600956,0.0,2.853155668465964e-06,1.0179621767747449e-06,0.0001835193559398047,0.0
swing_pinn,3,81,5e-05,4.295019679619411e-06,2.1282571623953296e-06,0.00021667625732356454,0.0,2.8136252139019134e-06,1.0097285022917883e-06,0.00018038967068100141,0.0
swing_pinn,3,82,5e-05,4.168457308412876e-06,2.0502310712245383e-06,0.00021182262926453316,0.0,2.6958935500766124e-06,1.0016013776395184e-06,0.00016942922310489748,0.0
swing_pinn,3,83,5e-05,4.06542334885893e-06,2.1266479085702817e-06,0.00019387754813268235,0.0,2.675898283794393e-06,9.946780702800122e-07,0.0001681220229430538,0.0
swing_pinn,3,84,5e-05,3.864344468483312e-06,1.8454432825464898e-06,0.00020189012121125239,0.0,2.594119476068752e-06,9.866730200277136e-07,0.00016074465141476443,0.0
swing_pinn,3,85,5e-05,4.047569002911431e-06,2.1116224294329607e-06,0.0001935946663540629,0.0,2.6120863670560843e-06,9.797329122799663e-07,0.00016323534429021593,0.0
swing_pinn,3,86,5e-05,3.87897609759487e-06,1.980411916409183e-06,0.00018985642201164966,0.0,2.557489248526205e-06,9.733455436212857e-07,0.0001584143756190315,0.0
swing_pinn,3,87,5e-05,3.918807900534863e-06,1.9981602008556365e-06,0.000192064772396939,0.0,2.614096375610744e-06,9.680497959784084e-07,0.00016460466172753109,0.0
swing_pinn,4,1,5e-05,0.00011519089333355291,1.831916553073381e-05,0.009687173032633415,0.0,5.1289792787024955e-05,1.4886338855527962e-05,0.003640345504714383,0.0
swing_pinn,4,2,5e-05,5.537277409131071e-05,1.6628355341509165e-05,0.003874442034696297,0.0,3.42366709244541e-05,1.4966558612488572e-05,0.0019270113294219805,0.0
swing_pinn,4,3,5e-05,4.161974640915216e-05,1.6547839971658173e-05,0.002507190697076844,0.0,2.6849353364216062e-05,1.4131152359671736e-05,0.001271820129154043,0.0
